autohomeid,min_reg_year,max_reg_year
18961,2012,2016
18962,2012,2016
18963,2012,2016
18964,2013,2017
18965,2012,2016
18966,2012,2016
18970,2012,2016
18971,2013,2017
18972,2013,2017
18973,2013,2017
18974,2011,2015
18975,2012,2016
18976,2013,2017
18977,2012,2016
18978,2012,2016
18979,2012,2016
18980,2012,2016
18981,2012,2016
18982,2013,2017
18983,2012,2016
18984,2012,2016
18985,2012,2016
18986,2012,2016
18987,2012,2016
18988,2012,2016
18990,2012,2016
18991,2012,2016
18992,2012,2016
18993,2012,2016
18994,2012,2016
18997,2012,2016
18998,2012,2016
18999,2012,2016
19000,2012,2016
19001,2012,2016
19002,2012,2016
19003,2013,2017
19005,2012,2016
19006,2012,2016
19007,2012,2016
19009,2012,2016
19010,2012,2016
19015,2013,2017
19016,2013,2017
19017,2013,2017
19021,2013,2017
19023,2012,2016
19024,2012,2016
19025,2012,2016
19026,2012,2016
19027,2012,2016
19028,2012,2016
19029,2012,2016
19030,2012,2016
19031,2012,2016
19033,2012,2016
19034,2012,2016
19035,2012,2016
19036,2012,2016
19037,2012,2016
19038,2012,2016
19039,2012,2016
19040,2012,2016
19041,2012,2016
19042,2012,2016
19043,2012,2016
19044,2011,2015
19046,2012,2016
19047,2012,2016
19048,2012,2016
19049,2012,2016
19050,2012,2016
19052,1991,1995
19053,2012,2016
19054,2012,2016
19055,2012,2016
19056,2012,2016
19058,2010,2014
19059,1981,1985
19060,1977,1981
19061,1972,1976
19062,1989,1993
19063,1985,1989
19064,1968,1972
19065,1993,1997
19066,2012,2016
19067,2012,2016
19068,2012,2016
19069,2012,2016
19070,2012,2016
19071,2012,2016
19072,2012,2016
19073,2013,2017
19076,2012,2016
19077,2011,2015
19078,2012,2016
19079,2012,2016
19080,1981,1985
19081,2012,2016
19082,2012,2016
19083,2012,2016
19084,2012,2016
19085,2013,2017
19086,2012,2016
19087,2012,2016
19089,2011,2015
19090,2011,2015
19091,2011,2015
19092,2011,2015
19093,2011,2015
19094,2008,2012
19095,2008,2012
19096,2008,2012
19097,2008,2012
19098,2008,2012
19099,2008,2012
19100,2008,2012
19101,2008,2012
19102,2008,2012
19103,2008,2012
19104,2010,2014
19105,2010,2014
19106,2010,2014
19107,2010,2014
19108,2010,2014
19109,2010,2014
19110,2010,2014
19111,2010,2014
19112,2010,2014
19113,2010,2014
19114,2010,2014
19116,2012,2016
19117,2012,2016
19119,2012,2016
19120,2012,2016
19121,2012,2016
19122,2013,2017
19123,2012,2016
19124,2012,2016
19125,2012,2016
19126,2012,2016
19127,2012,2016
19128,2012,2016
19129,2012,2016
19130,2012,2016
19131,2012,2016
19132,2010,2014
19133,2013,2017
19135,2012,2016
19136,2012,2016
19137,2012,2016
19138,2012,2016
19139,2012,2016
19140,2012,2016
19141,2012,2016
19142,2012,2016
19143,2012,2016
19144,2012,2016
19145,2012,2016
19146,2012,2016
19147,2012,2016
19148,2012,2016
19149,2012,2016
19150,2012,2016
19151,2012,2016
19153,2012,2016
19154,2012,2016
19155,2012,2016
19156,2012,2016
19157,2012,2016
19158,2012,2016
19159,2012,2016
19160,2012,2016
19161,2012,2016
19162,2011,2015
19163,2011,2015
19164,2012,2016
19165,2012,2016
19166,2012,2016
19167,2012,2016
19168,2013,2017
19170,2012,2016
19171,2012,2016
19173,2012,2016
19174,2012,2016
19175,2008,2012
19176,2010,2014
19177,2012,2016
19178,2006,2010
19179,2012,2016
19180,2012,2016
19185,2012,2016
19188,2012,2016
19190,2012,2016
19191,2012,2016
19192,2012,2016
19193,2012,2016
19194,2012,2016
19195,2012,2016
19196,2012,2016
19198,2012,2016
19199,2012,2016
19200,2012,2016
19201,2012,2016
19202,2013,2017
19204,2012,2016
19205,2012,2016
19206,2012,2016
19207,2012,2016
19208,2012,2016
19209,2012,2016
19210,2012,2016
19211,2012,2016
19212,2012,2016
19214,2012,2016
19215,1996,2000
19216,2012,2016
19217,2012,2016
19218,2012,2016
19219,2012,2016
19220,2012,2016
19221,2012,2016
19223,2013,2017
19224,2013,2017
19225,2012,2016
19226,2012,2016
19227,2012,2016
19228,2012,2016
19229,2012,2016
19230,2012,2016
19231,2012,2016
19232,2014,2017
19233,2012,2016
19234,2012,2016
19235,2012,2016
19236,2012,2016
19237,2012,2016
19238,2012,2016
19239,2013,2017
19240,2013,2017
19241,2014,2017
19242,2012,2016
19243,2013,2017
19244,2013,2017
19245,2014,2017
19246,2012,2016
19247,2012,2016
19248,2012,2016
19249,2012,2016
19250,2012,2016
19251,2012,2016
19252,2012,2016
19253,2012,2016
19254,2012,2016
19255,2012,2016
19256,2012,2016
19257,2012,2016
19258,2012,2016
19260,2012,2016
19261,2012,2016
19263,1986,1990
19265,2012,2016
19266,2012,2016
19267,2012,2016
19268,2012,2016
19269,2012,2016
19270,2014,2017
19272,2012,2016
19273,2013,2017
19274,2012,2016
19275,2012,2016
19277,2012,2016
19278,2012,2016
19279,2012,2016
19280,2011,2015
19281,2011,2015
19284,2012,2016
19285,2012,2016
19286,2012,2016
19287,2012,2016
19289,2012,2016
19290,2012,2016
19291,2012,2016
19292,2012,2016
19294,2012,2016
19295,2012,2016
19296,2012,2016
19297,2012,2016
19298,2012,2016
19299,2012,2016
19300,2012,2016
19301,2012,2016
19302,2012,2016
19303,2012,2016
19304,2012,2016
19307,2010,2014
19308,2012,2016
19310,2012,2016
19314,2014,2017
19315,2012,2016
19316,2012,2016
19317,2012,2016
19318,2012,2016
19319,2012,2016
19320,2012,2016
19321,2012,2016
19322,2012,2016
19323,2012,2016
19324,2012,2016
19325,2012,2016
19326,2012,2016
19327,2012,2016
19328,2005,2009
19329,2012,2016
19330,2012,2016
19331,2013,2017
19332,2013,2017
19334,2012,2016
19335,2012,2016
19336,2012,2016
19337,2012,2016
19338,2012,2016
19339,2012,2016
19342,2012,2016
19344,2012,2016
19345,2012,2016
19346,2012,2016
19347,2012,2016
19348,2012,2016
19349,2012,2016
19350,2012,2016
19351,2012,2016
19352,2012,2016
19353,2012,2016
19354,2012,2016
19356,2012,2016
19357,2012,2016
19358,2012,2016
19359,2012,2016
19360,2012,2016
19361,2012,2016
19362,2012,2016
19363,2012,2016
19364,2012,2016
19365,2012,2016
19366,2012,2016
19367,2012,2016
19368,2012,2016
19369,2012,2016
19370,2012,2016
19371,2012,2016
19372,2012,2016
19373,2012,2016
19374,2012,2016
19375,2012,2016
19376,2012,2016
19377,2012,2016
19378,2012,2016
19379,2012,2016
19380,2012,2016
19383,2012,2016
19384,2012,2016
19385,2012,2016
19386,2013,2017
19387,2013,2017
19388,2012,2016
19389,2012,2016
19390,2012,2016
19391,2012,2016
19393,2012,2016
19394,2012,2016
19395,2012,2016
19396,2012,2016
19397,2012,2016
19398,2013,2017
19400,2013,2017
19401,2013,2017
19402,2013,2017
19403,2013,2017
19404,2013,2017
19406,2012,2016
19407,2013,2017
19408,2012,2016
19409,1989,1993
19410,2012,2016
19411,2012,2016
19412,2012,2016
19413,2012,2016
19414,2011,2015
19415,2012,2016
19416,2012,2016
19419,2013,2017
19425,2012,2016
19427,2011,2015
19429,2012,2016
19430,2012,2016
19431,2012,2016
19432,2012,2016
19434,2012,2016
19435,2012,2016
19436,2012,2016
19437,2012,2016
19438,2012,2016
19439,2012,2016
19440,2012,2016
19441,2012,2016
19443,2012,2016
19445,2012,2016
19446,2012,2016
19447,2012,2016
19448,2013,2017
19450,2013,2017
19451,2013,2017
19452,2013,2017
19453,2013,2017
19454,2012,2016
19455,2012,2016
19456,2013,2017
19457,2012,2016
19458,2012,2016
19459,2012,2016
19460,2013,2017
19461,2013,2017
19462,2013,2017
19463,2013,2017
19464,2013,2017
19465,2013,2017
19466,2013,2017
19467,2013,2017
19468,2013,2017
19470,2012,2016
19471,2013,2017
19472,2013,2017
19473,2013,2017
19474,2013,2017
19475,2013,2017
19476,2013,2017
19477,2013,2017
19478,2013,2017
19479,2013,2017
19480,2013,2017
19481,2013,2017
19482,2013,2017
19483,2013,2017
19484,2012,2016
19485,2013,2017
19486,2013,2017
19487,2013,2017
19488,2013,2017
19489,2013,2017
19490,2013,2017
19491,2013,2017
19492,2013,2017
19493,2013,2017
19494,2012,2016
19496,2013,2017
19497,2012,2016
19498,2012,2016
19499,2012,2016
19500,2012,2016
19501,2012,2016
19502,2012,2016
19503,2012,2016
19504,2012,2016
19505,2012,2016
19507,2013,2017
19508,2012,2016
19509,2012,2016
19510,2012,2016
19511,2012,2016
19512,2012,2016
19513,2012,2016
19514,2012,2016
19515,2012,2016
19516,2012,2016
19517,1991,1995
19518,2012,2016
19519,2012,2016
19520,2012,2016
19521,2012,2016
19522,1986,1990
19523,2012,2016
19524,2013,2017
19527,2013,2017
19528,2012,2016
19529,2012,2016
19530,2012,2016
19531,2012,2016
19534,2012,2016
19535,2013,2017
19536,2012,2016
19537,2012,2016
19538,2013,2017
19539,2012,2016
19540,2012,2016
19541,2012,2016
19542,2012,2016
19543,2013,2017
19544,2013,2017
19545,2013,2017
19548,2012,2016
19549,2012,2016
19550,2012,2016
19551,2012,2016
19552,2012,2016
19553,2012,2016
19554,2012,2016
19555,2012,2016
19556,2012,2016
19557,2012,2016
19558,2012,2016
19559,2012,2016
19560,2012,2016
19561,2012,2016
19562,2012,2016
19563,2012,2016
19564,2012,2016
19565,2012,2016
19566,2012,2016
19567,2012,2016
19568,2012,2016
19569,2012,2016
19570,2013,2017
19571,2013,2017
19572,2013,2017
19573,2013,2017
19574,2013,2017
19575,2013,2017
19576,2013,2017
19577,2013,2017
19578,2013,2017
19579,2013,2017
19580,2013,2017
19581,2013,2017
19582,2013,2017
19583,2013,2017
19584,2013,2017
19585,2013,2017
19586,2013,2017
19587,2013,2017
19588,2013,2017
19589,2011,2015
19590,2011,2015
19591,2011,2015
19592,2013,2017
19593,2012,2016
19594,2012,2016
19595,2012,2016
19596,2012,2016
19597,2012,2016
19598,2012,2016
19599,2012,2016
19600,2012,2016
19601,2012,2016
19602,2012,2016
19603,2012,2016
19604,2012,2016
19605,2012,2016
19606,2012,2016
19607,2001,2005
19609,2012,2016
19610,2012,2016
19611,2013,2017
19612,2012,2016
19613,2013,2017
19614,2012,2016
19615,2012,2016
19616,2012,2016
19617,2012,2016
19618,2012,2016
19619,2013,2017
19621,2012,2016
19622,2012,2016
19629,2012,2016
19630,2012,2016
19631,2012,2016
19632,2012,2016
19633,2013,2017
19634,2012,2016
19635,2012,2016
19636,2013,2017
19637,2013,2017
19638,2013,2017
19641,2013,2017
19642,2013,2017
19643,2013,2017
19645,2013,2017
19646,1990,1994
19647,2013,2017
19649,2012,2016
19650,1977,1981
19651,2012,2016
19652,2012,2016
19655,2013,2017
19657,2013,2017
19658,2013,2017
19659,2013,2017
19660,2013,2017
19661,2012,2016
19662,2013,2017
19664,2012,2016
19665,2012,2016
19666,2012,2016
19667,2012,2016
19669,2012,2016
19670,2012,2016
19673,2012,2016
19674,2012,2016
19675,2012,2016
19676,2012,2016
19677,2012,2016
19679,2012,2016
19680,2012,2016
19681,2012,2016
19682,2012,2016
19683,2012,2016
19684,2012,2016
19685,2012,2016
19686,2012,2016
19690,2013,2017
19691,2013,2017
19692,2013,2017
19693,2013,2017
19694,2013,2017
19695,2013,2017
19696,2013,2017
19697,2013,2017
19698,2013,2017
19700,2012,2016
19701,2012,2016
19702,2012,2016
19703,2012,2016
19704,2012,2016
19705,2013,2017
19707,2013,2017
19708,2013,2017
19710,2013,2017
19712,2013,2017
19713,2013,2017
19714,2013,2017
19716,2013,2017
19717,2012,2016
19718,2012,2016
19719,2013,2017
19720,2012,2016
19721,2012,2016
19722,2012,2016
19723,2013,2017
19724,2013,2017
19726,2013,2017
19727,2013,2017
19728,2013,2017
19729,2013,2017
19730,2013,2017
19731,2013,2017
19732,2013,2017
19733,2013,2017
19734,2012,2016
19736,2012,2016
19738,2012,2016
19739,2012,2016
19740,2012,2016
19741,2012,2016
19742,2012,2016
19743,2012,2016
19744,2012,2016
19745,2012,2016
19746,2012,2016
19747,2012,2016
19748,2012,2016
19750,2013,2017
19751,2012,2016
19752,2012,2016
19753,2011,2015
19754,2012,2016
19755,2011,2015
19756,2012,2016
19757,2012,2016
19758,2012,2016
19759,2012,2016
19760,2012,2016
19761,2012,2016
19762,2012,2016
19763,2012,2016
19764,2012,2016
19770,2013,2017
19771,2013,2017
19772,2013,2017
19773,2013,2017
19774,2013,2017
19775,2013,2017
19776,2013,2017
19777,2013,2017
19779,2012,2016
19780,2012,2016
19781,2013,2017
19782,2013,2017
19784,2011,2015
19785,2012,2016
19786,2012,2016
19787,2012,2016
19788,2013,2017
19791,2012,2016
19792,2012,2016
19793,1991,1995
19794,2012,2016
19795,2013,2017
19796,2013,2017
19797,2012,2016
19798,2012,2016
19799,2012,2016
19800,2012,2016
19801,2013,2017
19802,1997,2001
19803,2012,2016
19804,2012,2016
19805,2013,2017
19806,2012,2016
19807,2012,2016
19808,2012,2016
19809,2012,2016
19810,2012,2016
19811,2012,2016
19812,2012,2016
19813,2012,2016
19814,2012,2016
19815,2012,2016
19816,2012,2016
19817,2013,2017
19818,2013,2017
19819,2013,2017
19820,2013,2017
19821,2013,2017
19822,2013,2017
19823,1990,1994
19824,2012,2016
19825,1981,1985
19829,2012,2016
19830,2013,2017
19831,2012,2016
19832,2013,2017
19833,2012,2016
19834,2012,2016
19835,2012,2016
19836,2013,2017
19837,2012,2016
19838,2012,2016
19839,2012,2016
19840,2013,2017
19841,2012,2016
19842,2013,2017
19844,2012,2016
19845,2013,2017
19847,2012,2016
19848,2012,2016
19849,2012,2016
19850,2013,2017
19855,2013,2017
19856,2013,2017
19857,2013,2017
19858,2012,2016
19859,2012,2016
19861,2012,2016
19862,2012,2016
19863,2012,2016
19864,2012,2016
19865,2012,2016
19866,2012,2016
19867,2012,2016
19868,2012,2016
19869,2012,2016
19871,2012,2016
19873,2012,2016
19874,2012,2016
19875,2013,2017
19876,2013,2017
19877,2013,2017
19878,2012,2016
19879,2012,2016
19880,2012,2016
19881,2012,2016
19882,2013,2017
19883,2013,2017
19884,2012,2016
19885,2013,2017
19886,2013,2017
19887,2013,2017
19888,2013,2017
19889,2013,2017
19890,1976,1980
19893,2012,2016
19895,2013,2017
19896,2013,2017
19897,2013,2017
19908,2013,2017
19909,2013,2017
19910,2013,2017
19911,2013,2017
19912,2013,2017
19913,2013,2017
19914,2013,2017
19921,2012,2016
19922,2012,2016
19924,2012,2016
19925,2011,2015
19926,2013,2017
19928,2013,2017
19929,2013,2017
19930,2012,2016
19931,2013,2017
19932,2012,2016
19933,2013,2017
19934,2012,2016
19935,2012,2016
19936,2012,2016
19937,2012,2016
19938,2012,2016
19939,2012,2016
19940,2012,2016
19941,2013,2017
19942,2013,2017
19943,2013,2017
19944,2012,2016
19945,2012,2016
19946,2012,2016
19947,2012,2016
19948,2012,2016
19949,2013,2017
19950,2013,2017
19951,2013,2017
19952,2012,2016
19953,2012,2016
20033,2012,2016
20034,2012,2016
20035,2012,2016
20036,2012,2016
20037,2012,2016
20041,2013,2017
20043,2013,2017
20044,2012,2016
20045,2012,2016
20046,2012,2016
20047,2012,2016
20048,2012,2016
20049,2012,2016
20050,2013,2017
20051,2013,2017
20052,2012,2016
20053,2012,2016
20054,2012,2016
20055,2012,2016
20056,2012,2016
20057,2012,2016
20061,2012,2016
20062,2012,2016
20063,2012,2016
20064,2012,2016
20065,2012,2016
20066,2012,2016
20067,2012,2016
20068,2012,2016
20069,2012,2016
20070,2012,2016
20071,1973,1977
20072,2012,2016
20073,2012,2016
20074,2012,2016
20075,2012,2016
20076,2013,2017
20077,2013,2017
20078,2013,2017
20079,2012,2016
20080,2012,2016
20081,2013,2017
20083,2012,2016
20085,2012,2016
20086,2012,2016
20087,2012,2016
20088,2012,2016
20089,2012,2016
20090,2012,2016
20091,2012,2016
20092,2012,2016
20093,2012,2016
20094,2012,2016
20095,2012,2016
20097,2012,2016
20098,2012,2016
20099,2012,2016
20100,2012,2016
20101,2013,2017
20102,2013,2017
20103,2013,2017
20104,2012,2016
20106,2013,2017
20107,2012,2016
20108,2012,2016
20109,2012,2016
20110,2012,2016
20111,2012,2016
20112,2012,2016
20113,2012,2016
20114,2012,2016
20116,2013,2017
20117,2012,2016
20126,2013,2017
20127,2012,2016
20128,2012,2016
20129,2012,2016
20130,2012,2016
20131,2012,2016
20132,2012,2016
20133,2013,2017
20134,2012,2016
20135,2012,2016
20136,2012,2016
20137,2012,2016
20139,2013,2017
20141,2013,2017
20142,2013,2017
20143,2013,2017
20144,2013,2017
20145,2012,2016
20146,2012,2016
20147,2012,2016
20148,2012,2016
20149,2013,2017
20150,2012,2016
20151,2012,2016
20155,2013,2017
20156,2013,2017
20157,2013,2017
20158,2012,2016
20159,2012,2016
20160,2012,2016
20161,2012,2016
20162,2012,2016
20165,2012,2016
20166,2012,2016
20167,2012,2016
20168,2012,2016
20170,2012,2016
20171,2012,2016
20172,2012,2016
20173,2013,2017
20174,2013,2017
20175,2012,2016
20176,2012,2016
20177,2012,2016
20178,2012,2016
20179,2012,2016
20180,2012,2016
20181,2012,2016
20182,2012,2016
20183,2012,2016
20184,2012,2016
20185,2013,2017
20186,2012,2016
20187,2012,2016
20188,2012,2016
20189,2012,2016
20190,2012,2016
20191,2012,2016
20192,2012,2016
20193,2013,2017
20194,2012,2016
20195,2012,2016
20196,2012,2016
20197,2013,2017
20203,2012,2016
20204,2013,2017
20205,2012,2016
20206,2013,2017
20209,2013,2017
20210,2013,2017
20211,2014,2017
20212,1997,2001
20213,2013,2017
20214,2013,2017
20215,2013,2017
20216,2013,2017
20217,2013,2017
20218,2013,2017
20219,2013,2017
20220,2013,2017
20221,2013,2017
20222,2013,2017
20223,2013,2017
20224,2013,2017
20225,2013,2017
20226,2013,2017
20227,2013,2017
20228,2013,2017
20229,2013,2017
20230,2013,2017
20231,2013,2017
20232,2013,2017
20233,2013,2017
20234,2013,2017
20237,2013,2017
20238,2013,2017
20239,2014,2017
20240,2012,2016
20241,2012,2016
20242,2013,2017
20243,2012,2016
20245,2012,2016
20246,2012,2016
20247,2012,2016
20248,2012,2016
20249,2013,2017
20250,2013,2017
20252,2013,2017
20253,2012,2016
20254,2013,2017
20255,2012,2016
20256,2014,2017
20257,2012,2016
20258,2013,2017
20259,2013,2017
20260,2013,2017
20261,2013,2017
20262,2013,2017
20263,2013,2017
20264,2013,2017
20265,2013,2017
20266,2013,2017
20267,2013,2017
20268,2013,2017
20269,2013,2017
20270,2013,2017
20271,2013,2017
20272,2013,2017
20273,2013,2017
20274,2013,2017
20276,2013,2017
20277,2013,2017
20278,2013,2017
20279,2013,2017
20280,2013,2017
20281,2013,2017
20282,2013,2017
20283,2012,2016
20284,2012,2016
20290,2013,2017
20291,2012,2016
20293,2013,2017
20294,2013,2017
20296,2013,2017
20298,2013,2017
20300,2012,2016
20301,2012,2016
20302,2012,2016
20303,2012,2016
20304,2012,2016
20305,2012,2016
20306,2013,2017
20307,2013,2017
20308,2013,2017
20309,2013,2017
20310,2013,2017
20311,2013,2017
20312,2013,2017
20313,2013,2017
20314,2013,2017
20315,2013,2017
20316,2012,2016
20317,2012,2016
20318,2012,2016
20320,2012,2016
20321,2012,2016
20322,2012,2016
20323,2012,2016
20324,2012,2016
20325,2013,2017
20326,2013,2017
20327,2013,2017
20328,2012,2016
20329,2013,2017
20330,2013,2017
20331,2013,2017
20332,2013,2017
20333,2013,2017
20334,2012,2016
20335,2013,2017
20336,2013,2017
20337,1984,1988
20338,2012,2016
20339,2012,2016
20340,2012,2016
20341,2012,2016
20342,2012,2016
20343,2012,2016
20347,2012,2016
20348,2013,2017
20349,2012,2016
20350,2012,2016
20351,2012,2016
20352,2012,2016
20353,2012,2016
20354,2012,2016
20355,2012,2016
20356,2012,2016
20357,2013,2017
20358,2012,2016
20359,2012,2016
20360,2012,2016
20361,2012,2016
20362,2012,2016
20363,2012,2016
20364,2012,2016
20365,2012,2016
20366,2012,2016
20367,2012,2016
20368,2013,2017
20369,2013,2017
20372,2012,2016
20373,2013,2017
20374,2013,2017
20375,2012,2016
20376,1991,1995
20377,2013,2017
20378,2013,2017
20379,2012,2016
20381,2012,2016
20382,2012,2016
20384,2013,2017
20385,2012,2016
20387,2013,2017
20388,2013,2017
20389,2013,2017
20390,2013,2017
20391,2013,2017
20392,2013,2017
20393,2012,2016
20394,2012,2016
20395,2012,2016
20396,2012,2016
20397,2012,2016
20398,2012,2016
20399,2013,2017
20400,2013,2017
20401,2012,2016
20403,2012,2016
20404,2013,2017
20405,2013,2017
20406,2013,2017
20407,2013,2017
20408,2012,2016
20409,2012,2016
20410,2012,2016
20411,2012,2016
20412,2013,2017
20413,2012,2016
20414,2013,2017
20415,2013,2017
20416,2013,2017
20417,2013,2017
20418,2013,2017
20419,2013,2017
20420,2013,2017
20424,2013,2017
20425,2013,2017
20427,2014,2017
20428,2013,2017
20430,2012,2016
20431,2013,2017
20433,2013,2017
20440,2012,2016
20441,2013,2017
20442,2013,2017
20443,2013,2017
20444,2013,2017
20445,2013,2017
20446,2013,2017
20447,2013,2017
20448,2013,2017
20449,2013,2017
20450,2013,2017
20456,1939,1943
20457,2012,2016
20458,2012,2016
20459,2012,2016
20461,2012,2016
20462,2012,2016
20464,2013,2017
20465,2013,2017
20466,2013,2017
20467,2013,2017
20468,2013,2017
20469,2013,2017
20470,2013,2017
20471,2013,2017
20472,2013,2017
20473,2013,2017
20474,2013,2017
20475,2013,2017
20477,2012,2016
20478,2012,2016
20481,2013,2017
20484,2012,2016
20485,2012,2016
20486,2013,2017
20487,2013,2017
20488,2012,2016
20489,2013,2017
20491,2013,2017
20492,2013,2017
20493,2013,2017
20494,2013,2017
20496,2013,2017
20500,2013,2017
20502,2012,2016
20503,2012,2016
20504,2012,2016
20505,2013,2017
20507,2012,2016
20508,2012,2016
20509,2013,2017
20510,2013,2017
20511,2013,2017
20512,2013,2017
20513,2012,2016
20514,2013,2017
20515,2013,2017
20516,2013,2017
20517,2013,2017
20518,2013,2017
20519,2013,2017
20520,2013,2017
20521,2013,2017
20522,2013,2017
20523,2013,2017
20525,2013,2017
20526,2013,2017
20528,2013,2017
20530,2012,2016
20533,2013,2017
20534,2013,2017
20535,2013,2017
20536,2013,2017
20537,2013,2017
20538,2012,2016
20539,2012,2016
20541,2013,2017
20542,2013,2017
20543,2013,2017
20544,2013,2017
20546,2013,2017
20548,2012,2016
20549,2013,2017
20550,2013,2017
20551,2013,2017
20552,2013,2017
20553,2013,2017
20554,2013,2017
20555,2013,2017
20557,2013,2017
20558,2013,2017
20559,2013,2017
